2818.360352	16740.996094
2816.994141	16722.988281
2815.627930	16778.974609
2814.261719	16831.335938
2812.894531	16935.863281
2811.527344	16909.003906
2810.159180	16756.236328
2808.791992	16860.710938
2807.423828	16790.726563
2806.055664	16880.769531
2804.686523	16911.460938
2803.317383	16717.513672
2801.948242	16884.767578
2800.579102	16990.880859
2799.208984	17048.458984
2797.838867	17005.462891
2796.468750	17034.291016
2795.097656	16933.880859
2793.727539	16941.177734
2792.356445	17084.818359
2790.984375	16932.439453
2789.612305	17172.861328
2788.241211	17226.714844
2786.868164	17034.962891
2785.496094	17092.406250
2784.123047	17316.466797
2782.750000	17260.962891
2781.375977	17413.251953
2780.002930	17470.566406
2778.628906	17615.585938
2777.253906	17418.652344
2775.879883	17583.306641
2774.504883	17715.687500
2773.129883	17568.939453
2771.753906	18064.341797
2770.378906	18096.400391
2769.002930	17837.031250
2767.625977	18096.126953
2766.250000	18226.445313
2764.873047	18142.304688
2763.496094	18469.056641
2762.118164	18652.794922
2760.741211	18604.328125
2759.363281	18873.652344
2757.984375	19316.000000
2756.606445	19369.140625
2755.227539	19657.767578
2753.848633	19930.218750
2752.468750	20272.111328
2751.088867	20303.611328
2749.708984	20661.328125
2748.329102	21063.455078
2746.948242	21289.003906
2745.567383	21771.005859
2744.186523	22154.841797
2742.805664	22504.683594
2741.423828	23069.818359
2740.041992	23506.552734
2738.659180	24115.742188
2737.277344	24804.751953
2735.894531	25251.531250
2734.510742	26037.847656
2733.127930	26749.154297
2731.744141	27285.927734
2730.360352	28259.759766
2728.976563	28835.099609
2727.591797	29522.140625
2726.207031	30557.085938
2724.822266	31605.812500
2723.436523	32634.574219
2722.050781	33110.769531
2720.665039	34264.820313
2719.278320	35210.761719
2717.892578	36205.992188
2716.505859	36915.210938
2715.118164	38234.238281
2713.731445	39249.503906
2712.343750	40491.273438
2710.956055	41700.625000
2709.567383	43283.386719
2708.178711	44142.632813
2706.790039	45090.089844
2705.401367	45736.082031
2704.011719	47550.429688
2702.622070	48555.011719
2701.232422	49837.050781
2699.841797	50485.066406
2698.451172	52130.628906
2697.060547	53246.632813
2695.669922	53778.585938
2694.278320	54697.531250
2692.886719	55660.285156
2691.495117	56606.734375
2690.102539	57010.324219
2688.709961	57593.937500
2687.317383	57894.707031
2685.924805	58723.355469
2684.531250	58582.375000
2683.137695	59154.582031
2681.743164	58325.285156
2680.349609	58094.480469
2678.955078	58017.238281
2677.560547	57081.093750
2676.165039	56462.734375
2674.769531	56223.671875
2673.374023	54976.480469
2671.978516	54004.710938
2670.582031	52619.292969
2669.185547	51586.750000
2667.789063	50153.082031
2666.391602	48936.582031
2664.994141	47359.687500
2663.596680	46580.761719
2662.198242	44674.167969
2660.800781	43531.921875
2659.401367	42184.343750
2658.002930	41092.320313
2656.603516	39884.699219
2655.204102	38594.949219
2653.804688	37347.914063
2652.405273	36217.363281
2651.004883	35429.859375
2649.604492	34103.441406
2648.203125	33040.984375
2646.801758	31961.410156
2645.400391	31340.429688
2643.999023	30070.349609
2642.596680	29355.261719
2641.194336	28612.398438
2639.791992	27924.210938
2638.389648	27015.359375
2636.986328	26248.888672
2635.583008	25437.160156
2634.178711	24865.855469
2632.775391	24277.261719
2631.371094	23657.380859
2629.965820	23102.554688
2628.561523	22439.392578
2627.156250	21865.787109
2625.750000	21586.468750
2624.344727	20964.275391
2622.938477	20667.759766
2621.532227	20170.207031
2620.125977	19615.144531
2618.718750	19284.119141
2617.311523	19021.404297
2615.904297	18556.058594
2614.496094	18496.300781
2613.087891	18048.722656
2611.679688	17721.849609
2610.271484	17466.710938
2608.862305	17429.921875
2607.453125	17038.789063
2606.042969	16705.410156
2604.633789	16415.791016
2603.223633	16121.057617
2601.812500	15992.138672
2600.402344	15769.107422
2598.991211	15723.998047
2597.580078	15298.916992
2596.167969	15194.668945
2594.756836	15175.837891
2593.343750	14907.910156
2591.931641	14896.111328
2590.518555	14586.560547
2589.105469	14578.313477
2587.692383	14542.218750
2586.279297	14147.662109
2584.865234	13982.924805
2583.451172	13933.057617
2582.036133	13890.167969
2580.621094	13902.933594
2579.206055	13621.908203
2577.791016	13462.660156
2576.375000	13379.932617
2574.958984	13333.722656
2573.542969	13355.271484
2572.125977	13142.373047
2570.708984	13071.930664
2569.291992	12973.744141
2567.875000	13125.506836
2566.457031	13159.217773
2565.039063	12981.271484
2563.620117	12893.587891
2562.202148	12734.843750
2560.783203	12756.468750
2559.363281	12765.950195
2557.944336	12713.039063
2556.524414	12505.948242
2555.104492	12409.806641
2553.683594	12384.710938
2552.262695	12328.457031
2550.841797	12358.784180
2549.420898	12238.517578
2547.999023	12145.988281
2546.577148	12243.804688
2545.155273	12203.202148
2543.732422	12143.592773
2542.309570	12016.576172
2540.886719	12045.189453
2539.463867	12063.419922
2538.040039	11879.475586
2536.616211	11920.189453
2535.191406	11912.524414
2533.766602	11699.367188
2532.341797	11788.432617
2530.916992	11910.256836
2529.491211	11807.679688
2528.065430	11858.706055
2526.639648	11682.003906
2525.212891	11553.665039
2523.787109	11515.044922
2522.359375	11617.804688
2520.932617	11592.973633
2519.504883	11497.500000
2518.077148	11515.775391
2516.649414	11609.833008
2515.220703	11461.025391
2513.791992	11532.670898
2512.363281	11464.847656
2510.933594	11505.480469
2509.503906	11556.420898
2508.074219	11369.926758
2506.643555	11594.593750
2505.212891	11377.213867
2503.782227	11130.697266
2502.351563	11393.086914
2500.919922	11275.560547
2499.488281	11348.804688
2498.055664	11243.361328
2496.624023	11234.139648
2495.191406	11376.030273
2493.757813	11299.829102
2492.325195	11179.032227
2490.891602	11348.298828
2489.458008	11423.130859
2488.023438	11443.039063
2486.588867	11270.861328
2485.154297	11415.958984
2483.719727	11365.569336
2482.284180	11375.186523
2480.848633	11384.798828
2479.412109	11274.483398
2477.976563	11249.854492
2476.540039	11411.894531
2475.102539	11332.458008
2473.666016	11350.624023
2472.228516	11642.604492
2470.791016	11520.390625
2469.352539	11670.225586
2467.914063	11467.670898
2466.475586	11533.664063
2465.037109	11609.885742
2463.597656	11615.996094
2462.158203	11755.395508
2460.717773	11720.466797
2459.278320	11584.769531
2457.837891	11879.496094
2456.396484	11750.650391
2454.956055	11811.344727
2453.514648	11827.638672
2452.073242	11843.923828
2450.630859	11867.025391
2449.188477	12028.275391
2447.746094	11781.889648
2446.302734	11755.543945
2444.860352	11718.981445
2443.416016	11604.039063
2441.972656	11587.967773
2440.528320	11711.589844
2439.083984	11525.186523
2437.639648	11444.433594
2436.194336	11196.875977
2434.749023	11298.345703
2433.303711	11144.515625
2431.857422	10871.654297
2430.411133	10925.498047
2428.964844	10766.738281
2427.518555	10698.160156
2426.071289	10602.411133
2424.624023	10544.091797
2423.175781	10519.780273
2421.727539	10374.859375
2420.279297	10213.014648
2418.831055	10175.201172
2417.381836	9999.882813
2415.932617	9972.313477
2414.483398	9934.571289
2413.033203	9851.034180
2411.583008	9984.663086
2410.132813	9797.694336
2408.681641	9639.628906
2407.230469	9646.070313
2405.779297	9452.509766
2404.327148	9381.037109
2402.875977	9638.267578
2401.423828	9477.010742
2399.970703	9263.324219
2398.517578	9281.684570
2397.064453	9168.000977
2395.611328	9186.372070
2394.156250	8964.463867
2392.703125	9045.461914
2391.248047	9183.929688
2389.792969	8950.323242
2388.337891	8917.999023
2386.882813	8887.377930
2385.427734	8870.288086
2383.970703	8844.757813
2382.515625	8722.953125
2381.058594	8776.837891
2379.601563	8839.141602
2378.144531	8874.408203
2376.687500	8737.507813
2375.228516	8818.339844
2373.771484	8737.179688
2372.312500	8750.508789
2370.853516	8576.649414
2369.394531	8537.739258
2367.935547	8576.383789
2366.474609	8520.637695
2365.015625	8485.131836
2363.554688	8607.988281
2362.093750	8537.110352
2360.632813	8456.159180
2359.171875	8387.026367
2357.710938	8413.858398
2356.248047	8536.595703
2354.785156	8395.144531
2353.324219	8326.080078
2351.861328	8300.767578
2350.398438	8344.400391
2348.933594	8337.583984
2347.470703	8440.009766
2346.005859	8260.109375
2344.541016	8275.152344
2343.078125	8249.878906
2341.611328	8285.066406
2340.146484	8229.582031
2338.681641	8249.651367
2337.214844	8105.256836
2335.750000	8182.386230
2334.283203	8254.449219
2332.816406	8138.653809
2331.347656	8140.274414
2329.880859	8401.723633
2328.414063	9026.744141
2326.945313	9559.339844
2325.476563	9322.768555
2324.007813	8779.791016
2322.539063	8414.544922
2321.070313	8372.571289
2319.599609	8149.840820
2318.128906	8081.164551
2316.660156	8015.862305
2315.189453	7953.933594
2313.718750	7905.409180
2312.246094	8029.125000
2310.775391	7988.962402
2309.302734	7912.047363
2307.830078	7933.751465
2306.359375	7850.197266
2304.884766	7958.756836
2303.412109	7891.930664
2301.939453	7910.278809
2300.464844	7816.783203
2298.990234	7935.268066
2297.517578	7810.104492
2296.042969	7891.840332
2294.566406	7775.077148
2293.091797	7753.405273
2291.615234	7790.088379
2290.140625	7693.420410
2288.664063	7886.734375
2287.187500	7675.133789
2285.710938	7740.115234
2284.232422	7783.419434
2282.755859	7796.736816
2281.277344	7801.724609
2279.798828	7785.075684
2278.320313	7736.819824
2276.841797	7733.498047
2275.363281	7730.177246
2273.882813	7834.936523
2272.404297	7691.951660
2270.923828	7565.648438
2269.443359	7686.990723
2267.962891	7587.322266
2266.480469	7612.270020
2265.000000	7627.242188
2263.517578	7550.892578
2262.037109	7582.469727
2260.554688	7476.289063
2259.070313	7554.324707
2257.587891	7652.232422
2256.105469	7514.592285
2254.621094	7489.763672
2253.136719	7333.980469
2251.652344	7508.089844
2250.167969	7337.455566
2248.683594	7279.549316
2247.199219	7330.986328
2245.712891	7410.552734
2244.226563	7415.580566
2242.740234	7433.847656
2241.253906	7442.176758
2239.767578	7409.137695
2238.281250	7308.289551
2236.792969	7453.908203
2235.304688	7420.886230
2233.816406	7291.995117
2232.328125	7255.715332
2230.839844	7275.632813
2229.351563	7277.368652
2227.861328	7219.641113
2226.373047	7232.945801
2224.882813	7414.646973
2223.392578	7295.851074
2221.900391	7353.687500
2220.410156	7263.003906
2218.917969	7215.247559
2217.427734	7122.982422
2215.935547	7347.338867
2214.443359	7256.732422
2212.951172	7192.534668
2211.457031	7209.106445
2209.964844	7252.029297
2208.470703	7209.284668
2206.976563	7118.802734
2205.482422	7118.909668
2203.988281	7255.635254
2202.494141	7235.963379
2200.998047	7260.722656
2199.501953	7028.858398
2198.007813	7172.061035
2196.511719	7119.537109
2195.013672	7075.254883
2193.517578	7086.870605
2192.019531	7192.141602
2190.523438	7100.228516
2189.025391	7164.388184
2187.527344	7133.277832
2186.029297	7121.880859
2184.529297	7107.205566
2183.031250	7017.048828
2181.531250	7051.621582
2180.031250	7007.443359
2178.531250	7066.601563
2177.031250	6947.016113
2175.531250	6999.603516
2174.029297	6942.361328
2172.529297	7017.865234
2171.027344	7063.848633
2169.525391	7009.903320
2168.023438	7046.041992
2166.519531	6992.123535
2165.017578	6946.411133
2163.513672	6895.808594
2162.009766	6931.938477
2160.505859	6891.174316
2159.001953	6935.464844
2157.498047	6871.826660
2155.992188	6922.639160
2154.486328	6849.224609
2152.980469	6929.429199
2151.474609	6865.845215
2149.968750	6952.542969
2148.462891	6851.424805
2146.955078	6938.086914
2145.449219	6851.704102
2143.941406	6935.063477
2142.433594	6897.660156
2140.925781	6928.777832
2139.416016	6767.457031
2137.908203	6736.634277
2136.398438	6748.204590
2134.888672	6717.398926
2133.378906	6750.147949
2131.869141	6825.234375
2130.357422	6657.629395
2128.847656	6745.727539
2127.335938	6804.485352
2125.824219	6715.113281
2124.312500	6705.510254
2122.800781	6822.801758
2121.287109	6848.959961
2119.775391	6806.810059
2118.261719	6732.164063
2116.748047	6755.072266
2115.234375	6735.719238
2113.720703	6701.752441
2112.207031	6610.948730
2110.691406	6693.947266
2109.175781	6658.386230
2107.660156	6725.104980
2106.144531	6684.682617
2104.628906	6704.311523
2103.111328	6600.645508
2101.595703	6686.777344
2100.078125	6588.023926
2098.560547	6593.063965
2097.042969	6617.550781
2095.525391	6458.920410
2094.005859	6677.830078
2092.488281	6530.592773
2090.968750	6566.404297
2089.449219	6616.770996
2087.929688	6599.131836
2086.408203	6594.446777
2084.888672	6552.550781
2083.367188	6635.224609
2081.845703	6632.149902
2080.324219	6464.157227
2078.802734	6409.392090
2077.281250	6532.425781
2075.757813	6658.636719
2074.236328	6505.322266
2072.712891	6476.435059
2071.189453	6412.036621
2069.666016	6281.477051
2068.140625	6343.040527
2066.617188	6331.962891
2065.091797	6508.031250
2063.566406	6513.049805
2062.041016	6411.635254
2060.515625	6427.957031
2058.988281	6379.796875
2057.462891	6484.750977
2055.935547	6455.931641
2054.408203	6351.416992
2052.880859	6290.429688
2051.353516	6367.937012
2049.824219	6364.922852
2048.296875	6312.018066
2046.767578	6350.851074
2045.238281	6223.972168
2043.708984	6365.739258
2042.179688	6243.735840
2040.648438	6343.636719
2039.119141	6316.519043
2037.587891	6355.296387
2036.056641	6304.088867
2034.525391	6360.518555
2032.992188	6307.725586
2031.460938	6391.421387
2029.927734	6285.674805
2028.394531	6382.175781
2026.861328	6311.773926
2025.328125	6520.509277
2023.794922	6268.887695
2022.259766	6273.913574
2020.724609	6359.086426
2019.189453	6362.485840
2017.654297	6397.929199
2016.119141	6284.376953
2014.583984	6290.992188
2013.046875	6401.683594
2011.509766	6230.572266
2009.972656	6269.204102
2008.435547	6296.616699
2006.898438	6212.030273
2005.359375	6253.837402
2003.822266	6185.287598
2002.283203	6187.112305
2000.744141	6121.803711
1999.205078	6388.913574
1997.664063	6219.739258
1996.125000	6130.505371
1994.583984	6108.382813
1993.042969	6199.628906
1991.501953	6088.109863
1989.960938	6137.825195
1988.419922	6154.011719
1986.876953	6136.691406
1985.333984	6157.654297
1983.791016	6122.800293
1982.248047	6260.126953
1980.705078	6164.701172
1979.162109	6192.010742
1977.617188	6055.222168
1976.072266	6192.438965
1974.527344	6060.487305
1972.982422	6145.104980
1971.437500	6119.861328
1969.890625	6136.001953
1968.343750	5999.404785
1966.798828	6161.896973
1965.251953	6108.045898
1963.703125	6038.319336
1962.156250	6151.417480
1960.607422	6072.176270
1959.060547	5938.950684
1957.511719	6045.639648
1955.962891	6103.049316
